severity,category,plugin,rule,filePath,line,column,title,message,help
warning,Bugs,react-doctor,no-fetch-in-effect,components/customers/CrossMerchantSignalCard.tsx,117,3,Data fetching inside an effect,"fetch() inside useEffect races, double-fires & leaks for your users.","Use `useQuery()` from @tanstack/react-query, `useSWR()`, or fetch in a Server Component instead"
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,components/settings/ChromeSetupClient.tsx,124,76,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Bugs,react-doctor,nextjs-missing-metadata,app/page.tsx,1,1,Page missing metadata,"This page has no metadata, so search engines & social previews get no title or description.","Add `export const metadata = { title: '...', description: '...' }` or `export async function generateMetadata()`"
warning,Performance,react-doctor,no-array-index-key,components/common/PageHeader.tsx,32,21,Array index used as a key,Your users can see & submit the wrong data when this list reorders.,Use a stable `key` from your data instead of the array index.
warning,Bugs,react-doctor,no-array-index-as-key,components/common/PageHeader.tsx,32,21,Array index used as a key,"Your users can see & submit the wrong data when this list reorders or filters, so use a stable id like `key={item.id}`, not the array index undefinediundefined.","Use a stable id from the item, like `key={item.id}` or `key={item.slug}`. Index keys break when the list reorders or filters."
warning,Bugs,react-doctor,prefer-useReducer,components/audit/WatchlistStarButton.tsx,27,30,Many related useState calls,"5 useState calls in undefinedWatchlistStarButtonundefined can each trigger a separate render.","Group related state: `const [state, dispatch] = useReducer(reducer, { field1, field2, ... })`"
warning,Performance,react-doctor,rerender-state-only-in-handlers,components/audit/WatchlistStarButton.tsx,29,9,State only used in handlers,"Each update to undefinedentryIdundefined redraws your component for nothing because this useState is set but never shown on screen.",Use useRef instead of useState when the value is only set and never shown on screen. `ref.current = ...` updates it without redrawing the component.
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,components/PartialSetupHero.tsx,115,74,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Performance,react-doctor,prefer-dynamic-import,components/internal/NetworkMetricsCharts.tsx,9,1,Heavy library loaded eagerly,"undefinedrechartsundefined ships extra code to your users up front & slows page load. Load it on demand with React.lazy() or next/dynamic.","Load it only when needed: `const Component = dynamic(() => import('library'), { ssr: false })` from next/dynamic, or React.lazy()."
warning,Maintainability,react-doctor,prefer-module-scope-static-value,components/internal/NetworkMetricsCharts.tsx,52,9,Static value rebuilt every render,"`sectionStyle` inside `NetworkMetricsCharts` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
warning,Maintainability,react-doctor,design-no-redundant-padding-axes,components/navigation/skeletons/pageSkeletons.tsx,363,14,Redundant padding axes,px-4 & py-4 are the same.,Collapse `px-N py-N` to `p-N` when both sides match. Keep them split only when one side changes at a breakpoint (`py-2 md:py-3`).
warning,Bugs,react-doctor,nextjs-no-use-search-params-without-suspense,components/common/PageSizeSelect.tsx,35,24,useSearchParams without Suspense,useSearchParams() without a <Suspense> boundary forces the whole page into client-side rendering.,Wrap the component using useSearchParams: `<Suspense fallback={<Skeleton />}><SearchComponent /></Suspense>`
warning,Bugs,react-doctor,prefer-useReducer,components/OnboardingClient.tsx,64,27,Many related useState calls,"9 useState calls in undefinedOnboardingClientundefined can each trigger a separate render.","Group related state: `const [state, dispatch] = useReducer(reducer, { field1, field2, ... })`"
warning,Bugs,react-doctor,no-derived-useState,components/OnboardingClient.tsx,74,39,Prop derived into useState,"Your users see a stale value when prop undefinedshopifyShopDomainundefined changes because useState copies it once.",Remove useState and compute the value inline: `const value = transform(propName)`
warning,Maintainability,react-doctor,design-no-redundant-padding-axes,components/OnboardingClient.tsx,161,19,Redundant padding axes,px-3 & py-3 are the same.,Collapse `px-N py-N` to `p-N` when both sides match. Keep them split only when one side changes at a breakpoint (`py-2 md:py-3`).
warning,Accessibility,react-doctor,control-has-associated-label,components/OnboardingClient.tsx,196,17,Control missing accessible label,"Blind users can't tell what this control does because screen readers find no label, so add visible text, `aria-label`, or `aria-labelledby`.",Give every interactive control a label screen readers can read.
warning,Maintainability,react-doctor,design-no-three-period-ellipsis,components/OnboardingClient.tsx,200,36,Three dots instead of ellipsis,"Three dots (undefined...undefined) look unpolished to your users.","Use the real ellipsis undefined…undefined (or `&hellip;`) instead of three dots. Good for labels like undefinedRename…undefined and undefinedLoading…undefined."
warning,Maintainability,react-doctor,design-no-three-period-ellipsis,components/OnboardingClient.tsx,211,36,Three dots instead of ellipsis,"Three dots (undefined...undefined) look unpolished to your users.","Use the real ellipsis undefined…undefined (or `&hellip;`) instead of three dots. Good for labels like undefinedRename…undefined and undefinedLoading…undefined."
warning,Maintainability,react-doctor,design-no-three-period-ellipsis,components/OnboardingClient.tsx,219,36,Three dots instead of ellipsis,"Three dots (undefined...undefined) look unpolished to your users.","Use the real ellipsis undefined…undefined (or `&hellip;`) instead of three dots. Good for labels like undefinedRename…undefined and undefinedLoading…undefined."
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,components/OnboardingClient.tsx,226,79,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Accessibility,react-doctor,control-has-associated-label,components/OnboardingClient.tsx,261,23,Control missing accessible label,"Blind users can't tell what this control does because screen readers find no label, so add visible text, `aria-label`, or `aria-labelledby`.",Give every interactive control a label screen readers can read.
warning,Bugs,react-doctor,server-sequential-independent-await,audit/run-reaudit.js,261,3,Sequential independent awaits,"This await doesn't use the previous result, so your users wait twice as long for nothing.",These two awaits don't depend on each other. Wrap them in `Promise.all([...])` so they run at the same time.
warning,Bugs,react-doctor,server-sequential-independent-await,audit/run-reaudit.js,597,3,Sequential independent awaits,"This await doesn't use the previous result, so your users wait twice as long for nothing.",These two awaits don't depend on each other. Wrap them in `Promise.all([...])` so they run at the same time.
warning,Performance,react-doctor,async-await-in-loop,audit/run-reaudit.js,136,21,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,audit/run-reaudit.js,207,19,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-combine-iterations,audit/run-reaudit.js,263,28,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,async-await-in-loop,audit/run-reaudit.js,329,21,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,audit/run-reaudit.js,364,23,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
